Jan. 12, 2020   22:44:16
Cyclic Voltammetry
File: c:\users\17608\desktop\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0
High E (V) = 2
Low E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Potential/V, Current/A, Charge/C, Time/s
1.950, 2.995e-4, 1.653e-3, 1.210e+2
1.949, 2.684e-4, 1.658e-3, 1.210e+2
1.948, 2.384e-4, 1.663e-3, 1.211e+2
1.947, 2.087e-4, 1.667e-3, 1.211e+2
1.946, 1.791e-4, 1.671e-3, 1.211e+2
1.945, 1.500e-4, 1.674e-3, 1.211e+2
1.944, 1.221e-4, 1.676e-3, 1.211e+2
1.943, 9.520e-5, 1.678e-3, 1.212e+2
1.942, 6.862e-5, 1.680e-3, 1.212e+2
1.941, 4.200e-5, 1.680e-3, 1.212e+2
1.940, 1.628e-5, 1.681e-3, 1.212e+2
1.939, -9.076e-6, 1.681e-3, 1.212e+2
1.938, -3.447e-5, 1.680e-3, 1.213e+2
1.937, -5.869e-5, 1.679e-3, 1.213e+2
1.936, -8.286e-5, 1.677e-3, 1.213e+2
1.935, -1.064e-4, 1.675e-3, 1.213e+2
1.934, -1.293e-4, 1.672e-3, 1.213e+2
1.933, -1.523e-4, 1.669e-3, 1.214e+2
1.932, -1.745e-4, 1.666e-3, 1.214e+2
1.931, -1.965e-4, 1.662e-3, 1.214e+2
1.930, -2.187e-4, 1.658e-3, 1.214e+2
1.929, -2.391e-4, 1.653e-3, 1.214e+2
1.928, -2.606e-4, 1.648e-3, 1.215e+2
1.927, -2.811e-4, 1.642e-3, 1.215e+2
1.926, -3.012e-4, 1.636e-3, 1.215e+2
1.925, -3.216e-4, 1.629e-3, 1.215e+2
1.924, -3.410e-4, 1.623e-3, 1.215e+2
1.923, -3.605e-4, 1.615e-3, 1.216e+2
1.922, -3.796e-4, 1.608e-3, 1.216e+2
1.921, -3.981e-4, 1.600e-3, 1.216e+2
1.920, -4.167e-4, 1.592e-3, 1.216e+2
1.919, -4.346e-4, 1.583e-3, 1.216e+2
1.918, -4.517e-4, 1.574e-3, 1.217e+2
1.917, -4.696e-4, 1.564e-3, 1.217e+2
1.916, -4.865e-4, 1.555e-3, 1.217e+2
1.915, -5.034e-4, 1.545e-3, 1.217e+2
1.914, -5.210e-4, 1.534e-3, 1.217e+2
1.913, -5.374e-4, 1.523e-3, 1.218e+2
1.912, -5.540e-4, 1.512e-3, 1.218e+2
1.911, -5.698e-4, 1.501e-3, 1.218e+2
1.910, -5.848e-4, 1.489e-3, 1.218e+2
1.909, -6.007e-4, 1.477e-3, 1.218e+2
1.908, -6.157e-4, 1.465e-3, 1.219e+2
1.907, -6.307e-4, 1.452e-3, 1.219e+2
1.906, -6.457e-4, 1.439e-3, 1.219e+2
1.905, -6.599e-4, 1.426e-3, 1.219e+2
1.904, -6.742e-4, 1.413e-3, 1.219e+2
1.903, -6.884e-4, 1.399e-3, 1.220e+2
1.902, -7.022e-4, 1.385e-3, 1.220e+2
1.901, -7.163e-4, 1.371e-3, 1.220e+2
1.900, -7.294e-4, 1.356e-3, 1.220e+2
1.899, -7.434e-4, 1.341e-3, 1.220e+2
1.898, -7.568e-4, 1.326e-3, 1.221e+2
1.897, -7.689e-4, 1.311e-3, 1.221e+2
1.896, -7.817e-4, 1.295e-3, 1.221e+2
1.895, -7.946e-4, 1.279e-3, 1.221e+2
1.894, -8.061e-4, 1.263e-3, 1.221e+2
1.893, -8.190e-4, 1.247e-3, 1.222e+2
1.892, -8.307e-4, 1.230e-3, 1.222e+2
1.891, -8.422e-4, 1.213e-3, 1.222e+2
1.890, -8.535e-4, 1.196e-3, 1.222e+2
1.889, -8.646e-4, 1.179e-3, 1.222e+2
1.888, -8.766e-4, 1.161e-3, 1.223e+2
1.887, -8.877e-4, 1.144e-3, 1.223e+2
1.886, -8.985e-4, 1.126e-3, 1.223e+2
1.885, -9.092e-4, 1.107e-3, 1.223e+2
1.884, -9.196e-4, 1.089e-3, 1.223e+2
1.883, -9.298e-4, 1.070e-3, 1.224e+2
1.882, -9.407e-4, 1.052e-3, 1.224e+2
1.881, -9.500e-4, 1.033e-3, 1.224e+2
1.880, -9.602e-4, 1.013e-3, 1.224e+2
1.879, -9.700e-4, 9.940e-4, 1.224e+2
1.878, -9.791e-4, 9.744e-4, 1.225e+2
1.877, -9.892e-4, 9.546e-4, 1.225e+2
1.876, -9.986e-4, 9.346e-4, 1.225e+2
1.875, -1.008e-3, 9.145e-4, 1.225e+2
1.874, -1.017e-3, 8.941e-4, 1.225e+2
1.873, -1.026e-3, 8.736e-4, 1.226e+2
1.872, -1.035e-3, 8.529e-4, 1.226e+2
1.871, -1.044e-3, 8.320e-4, 1.226e+2
1.870, -1.052e-3, 8.110e-4, 1.226e+2
1.869, -1.061e-3, 7.898e-4, 1.226e+2
1.868, -1.068e-3, 7.684e-4, 1.227e+2
1.867, -1.076e-3, 7.469e-4, 1.227e+2
1.866, -1.084e-3, 7.252e-4, 1.227e+2
1.865, -1.092e-3, 7.034e-4, 1.227e+2
1.864, -1.100e-3, 6.814e-4, 1.227e+2
1.863, -1.109e-3, 6.592e-4, 1.228e+2
1.862, -1.115e-3, 6.369e-4, 1.228e+2
1.861, -1.123e-3, 6.144e-4, 1.228e+2
1.860, -1.130e-3, 5.918e-4, 1.228e+2
1.859, -1.137e-3, 5.690e-4, 1.228e+2
1.858, -1.145e-3, 5.462e-4, 1.229e+2
1.857, -1.151e-3, 5.231e-4, 1.229e+2
1.856, -1.158e-3, 5.000e-4, 1.229e+2
1.855, -1.165e-3, 4.767e-4, 1.229e+2
1.854, -1.171e-3, 4.532e-4, 1.229e+2
1.853, -1.178e-3, 4.297e-4, 1.230e+2
1.852, -1.184e-3, 4.060e-4, 1.230e+2
1.851, -1.191e-3, 3.822e-4, 1.230e+2
1.850, -1.197e-3, 3.582e-4, 1.230e+2
1.849, -1.203e-3, 3.342e-4, 1.230e+2
1.848, -1.209e-3, 3.100e-4, 1.231e+2
1.847, -1.215e-3, 2.857e-4, 1.231e+2
1.846, -1.220e-3, 2.613e-4, 1.231e+2
1.845, -1.227e-3, 2.368e-4, 1.231e+2
1.844, -1.232e-3, 2.121e-4, 1.231e+2
1.843, -1.238e-3, 1.873e-4, 1.232e+2
1.842, -1.244e-3, 1.625e-4, 1.232e+2
1.841, -1.249e-3, 1.375e-4, 1.232e+2
1.840, -1.254e-3, 1.124e-4, 1.232e+2
1.839, -1.259e-3, 8.723e-5, 1.232e+2
1.838, -1.264e-3, 6.196e-5, 1.233e+2
1.837, -1.269e-3, 3.658e-5, 1.233e+2
1.836, -1.273e-3, 1.111e-5, 1.233e+2
1.835, -1.278e-3, -1.445e-5, 1.233e+2
1.834, -1.283e-3, -4.011e-5, 1.233e+2
1.833, -1.287e-3, -6.585e-5, 1.234e+2
1.832, -1.292e-3, -9.168e-5, 1.234e+2
1.831, -1.296e-3, -1.176e-4, 1.234e+2
1.830, -1.300e-3, -1.436e-4, 1.234e+2
1.829, -1.305e-3, -1.697e-4, 1.234e+2
1.828, -1.310e-3, -1.959e-4, 1.235e+2
1.827, -1.313e-3, -2.222e-4, 1.235e+2
1.826, -1.317e-3, -2.485e-4, 1.235e+2
1.825, -1.320e-3, -2.749e-4, 1.235e+2
1.824, -1.324e-3, -3.014e-4, 1.235e+2
1.823, -1.328e-3, -3.280e-4, 1.236e+2
1.822, -1.332e-3, -3.546e-4, 1.236e+2
1.821, -1.336e-3, -3.813e-4, 1.236e+2
1.820, -1.339e-3, -4.081e-4, 1.236e+2
1.819, -1.343e-3, -4.350e-4, 1.236e+2
1.818, -1.347e-3, -4.619e-4, 1.237e+2
1.817, -1.349e-3, -4.889e-4, 1.237e+2
1.816, -1.352e-3, -5.159e-4, 1.237e+2
1.815, -1.355e-3, -5.430e-4, 1.237e+2
1.814, -1.358e-3, -5.702e-4, 1.237e+2
1.813, -1.362e-3, -5.974e-4, 1.238e+2
1.812, -1.365e-3, -6.247e-4, 1.238e+2
1.811, -1.368e-3, -6.521e-4, 1.238e+2
1.810, -1.371e-3, -6.795e-4, 1.238e+2
1.809, -1.374e-3, -7.070e-4, 1.238e+2
1.808, -1.376e-3, -7.345e-4, 1.239e+2
1.807, -1.378e-3, -7.621e-4, 1.239e+2
1.806, -1.381e-3, -7.897e-4, 1.239e+2
1.805, -1.384e-3, -8.174e-4, 1.239e+2
1.804, -1.386e-3, -8.451e-4, 1.239e+2
1.803, -1.389e-3, -8.729e-4, 1.240e+2
1.802, -1.391e-3, -9.007e-4, 1.240e+2
1.801, -1.393e-3, -9.286e-4, 1.240e+2
1.800, -1.395e-3, -9.565e-4, 1.240e+2
1.799, -1.398e-3, -9.844e-4, 1.240e+2
1.798, -1.400e-3, -1.012e-3, 1.241e+2
1.797, -1.402e-3, -1.040e-3, 1.241e+2
1.796, -1.404e-3, -1.069e-3, 1.241e+2
1.795, -1.406e-3, -1.097e-3, 1.241e+2
1.794, -1.408e-3, -1.125e-3, 1.241e+2
1.793, -1.410e-3, -1.153e-3, 1.242e+2
1.792, -1.412e-3, -1.181e-3, 1.242e+2
1.791, -1.414e-3, -1.210e-3, 1.242e+2
1.790, -1.415e-3, -1.238e-3, 1.242e+2
1.789, -1.417e-3, -1.266e-3, 1.242e+2
1.788, -1.418e-3, -1.295e-3, 1.243e+2
1.787, -1.420e-3, -1.323e-3, 1.243e+2
1.786, -1.421e-3, -1.351e-3, 1.243e+2
1.785, -1.422e-3, -1.380e-3, 1.243e+2
1.784, -1.424e-3, -1.408e-3, 1.243e+2
1.783, -1.426e-3, -1.437e-3, 1.244e+2
1.782, -1.426e-3, -1.465e-3, 1.244e+2
1.781, -1.428e-3, -1.494e-3, 1.244e+2
1.780, -1.429e-3, -1.523e-3, 1.244e+2
1.779, -1.430e-3, -1.551e-3, 1.244e+2
1.778, -1.431e-3, -1.580e-3, 1.245e+2
1.777, -1.432e-3, -1.608e-3, 1.245e+2
1.776, -1.434e-3, -1.637e-3, 1.245e+2
1.775, -1.435e-3, -1.666e-3, 1.245e+2
1.774, -1.435e-3, -1.694e-3, 1.245e+2
1.773, -1.437e-3, -1.723e-3, 1.246e+2
1.772, -1.437e-3, -1.752e-3, 1.246e+2
1.771, -1.439e-3, -1.781e-3, 1.246e+2
1.770, -1.439e-3, -1.809e-3, 1.246e+2
1.769, -1.440e-3, -1.838e-3, 1.246e+2
1.768, -1.440e-3, -1.867e-3, 1.247e+2
1.767, -1.441e-3, -1.896e-3, 1.247e+2
1.766, -1.441e-3, -1.925e-3, 1.247e+2
1.765, -1.442e-3, -1.954e-3, 1.247e+2
1.764, -1.443e-3, -1.982e-3, 1.247e+2
1.763, -1.443e-3, -2.011e-3, 1.248e+2
1.762, -1.444e-3, -2.040e-3, 1.248e+2
1.761, -1.445e-3, -2.069e-3, 1.248e+2
1.760, -1.445e-3, -2.098e-3, 1.248e+2
1.759, -1.446e-3, -2.127e-3, 1.248e+2
1.758, -1.446e-3, -2.156e-3, 1.249e+2
1.757, -1.446e-3, -2.185e-3, 1.249e+2
1.756, -1.446e-3, -2.214e-3, 1.249e+2
1.755, -1.446e-3, -2.243e-3, 1.249e+2
1.754, -1.447e-3, -2.271e-3, 1.249e+2
1.753, -1.447e-3, -2.300e-3, 1.250e+2
1.752, -1.448e-3, -2.329e-3, 1.250e+2
1.751, -1.448e-3, -2.358e-3, 1.250e+2
1.750, -1.448e-3, -2.387e-3, 1.250e+2
1.749, -1.448e-3, -2.416e-3, 1.250e+2
1.748, -1.448e-3, -2.445e-3, 1.251e+2
1.747, -1.448e-3, -2.474e-3, 1.251e+2
1.746, -1.449e-3, -2.503e-3, 1.251e+2
1.745, -1.448e-3, -2.532e-3, 1.251e+2
1.744, -1.449e-3, -2.561e-3, 1.251e+2
1.743, -1.448e-3, -2.590e-3, 1.252e+2
1.742, -1.448e-3, -2.619e-3, 1.252e+2
1.741, -1.449e-3, -2.648e-3, 1.252e+2
1.740, -1.450e-3, -2.677e-3, 1.252e+2
1.739, -1.449e-3, -2.706e-3, 1.252e+2
1.738, -1.449e-3, -2.735e-3, 1.253e+2
1.737, -1.448e-3, -2.764e-3, 1.253e+2
1.736, -1.448e-3, -2.793e-3, 1.253e+2
1.735, -1.448e-3, -2.822e-3, 1.253e+2
1.734, -1.448e-3, -2.851e-3, 1.253e+2
1.733, -1.448e-3, -2.880e-3, 1.254e+2
1.732, -1.448e-3, -2.909e-3, 1.254e+2
1.731, -1.447e-3, -2.938e-3, 1.254e+2
1.730, -1.447e-3, -2.967e-3, 1.254e+2
1.729, -1.447e-3, -2.996e-3, 1.254e+2
1.728, -1.446e-3, -3.024e-3, 1.255e+2
1.727, -1.446e-3, -3.053e-3, 1.255e+2
1.726, -1.445e-3, -3.082e-3, 1.255e+2
1.725, -1.445e-3, -3.111e-3, 1.255e+2
1.724, -1.444e-3, -3.140e-3, 1.255e+2
1.723, -1.444e-3, -3.169e-3, 1.256e+2
1.722, -1.444e-3, -3.198e-3, 1.256e+2
1.721, -1.444e-3, -3.227e-3, 1.256e+2
1.720, -1.444e-3, -3.256e-3, 1.256e+2
1.719, -1.443e-3, -3.284e-3, 1.256e+2
1.718, -1.443e-3, -3.313e-3, 1.257e+2
1.717, -1.442e-3, -3.342e-3, 1.257e+2
1.716, -1.442e-3, -3.371e-3, 1.257e+2
1.715, -1.441e-3, -3.400e-3, 1.257e+2
1.714, -1.441e-3, -3.429e-3, 1.257e+2
1.713, -1.440e-3, -3.457e-3, 1.258e+2
1.712, -1.439e-3, -3.486e-3, 1.258e+2
1.711, -1.439e-3, -3.515e-3, 1.258e+2
1.710, -1.439e-3, -3.544e-3, 1.258e+2
1.709, -1.439e-3, -3.573e-3, 1.258e+2
1.708, -1.438e-3, -3.601e-3, 1.259e+2
1.707, -1.438e-3, -3.630e-3, 1.259e+2
1.706, -1.438e-3, -3.659e-3, 1.259e+2
1.705, -1.436e-3, -3.688e-3, 1.259e+2
1.704, -1.436e-3, -3.716e-3, 1.259e+2
1.703, -1.436e-3, -3.745e-3, 1.260e+2
1.702, -1.434e-3, -3.774e-3, 1.260e+2
1.701, -1.434e-3, -3.802e-3, 1.260e+2
1.700, -1.434e-3, -3.831e-3, 1.260e+2
1.699, -1.433e-3, -3.860e-3, 1.260e+2
1.698, -1.433e-3, -3.888e-3, 1.261e+2
1.697, -1.432e-3, -3.917e-3, 1.261e+2
1.696, -1.432e-3, -3.946e-3, 1.261e+2
1.695, -1.431e-3, -3.974e-3, 1.261e+2
1.694, -1.430e-3, -4.003e-3, 1.261e+2
1.693, -1.430e-3, -4.031e-3, 1.262e+2
1.692, -1.429e-3, -4.060e-3, 1.262e+2
1.691, -1.429e-3, -4.089e-3, 1.262e+2
1.690, -1.428e-3, -4.117e-3, 1.262e+2
1.689, -1.427e-3, -4.146e-3, 1.262e+2
1.688, -1.427e-3, -4.174e-3, 1.263e+2
1.687, -1.426e-3, -4.203e-3, 1.263e+2
1.686, -1.425e-3, -4.231e-3, 1.263e+2
1.685, -1.425e-3, -4.260e-3, 1.263e+2
1.684, -1.424e-3, -4.288e-3, 1.263e+2
1.683, -1.424e-3, -4.317e-3, 1.264e+2
1.682, -1.424e-3, -4.345e-3, 1.264e+2
1.681, -1.423e-3, -4.374e-3, 1.264e+2
1.680, -1.423e-3, -4.402e-3, 1.264e+2
1.679, -1.422e-3, -4.431e-3, 1.264e+2
1.678, -1.421e-3, -4.459e-3, 1.265e+2
1.677, -1.421e-3, -4.487e-3, 1.265e+2
1.676, -1.420e-3, -4.516e-3, 1.265e+2
1.675, -1.419e-3, -4.544e-3, 1.265e+2
1.674, -1.418e-3, -4.572e-3, 1.265e+2
1.673, -1.417e-3, -4.601e-3, 1.266e+2
1.672, -1.417e-3, -4.629e-3, 1.266e+2
1.671, -1.417e-3, -4.657e-3, 1.266e+2
1.670, -1.416e-3, -4.686e-3, 1.266e+2
1.669, -1.416e-3, -4.714e-3, 1.266e+2
1.668, -1.415e-3, -4.742e-3, 1.267e+2
1.667, -1.414e-3, -4.771e-3, 1.267e+2
1.666, -1.414e-3, -4.799e-3, 1.267e+2
1.665, -1.413e-3, -4.827e-3, 1.267e+2
1.664, -1.413e-3, -4.855e-3, 1.267e+2
1.663, -1.412e-3, -4.884e-3, 1.268e+2
1.662, -1.411e-3, -4.912e-3, 1.268e+2
1.661, -1.411e-3, -4.940e-3, 1.268e+2
1.660, -1.409e-3, -4.968e-3, 1.268e+2
1.659, -1.409e-3, -4.997e-3, 1.268e+2
1.658, -1.409e-3, -5.025e-3, 1.269e+2
1.657, -1.408e-3, -5.053e-3, 1.269e+2
1.656, -1.408e-3, -5.081e-3, 1.269e+2
1.655, -1.407e-3, -5.109e-3, 1.269e+2
1.654, -1.406e-3, -5.137e-3, 1.269e+2
1.653, -1.406e-3, -5.165e-3, 1.270e+2
1.652, -1.405e-3, -5.194e-3, 1.270e+2
1.651, -1.405e-3, -5.222e-3, 1.270e+2
1.650, -1.404e-3, -5.250e-3, 1.270e+2
1.649, -1.403e-3, -5.278e-3, 1.270e+2
1.648, -1.403e-3, -5.306e-3, 1.271e+2
1.647, -1.402e-3, -5.334e-3, 1.271e+2
1.646, -1.401e-3, -5.362e-3, 1.271e+2
1.645, -1.401e-3, -5.390e-3, 1.271e+2
1.644, -1.400e-3, -5.418e-3, 1.271e+2
1.643, -1.400e-3, -5.446e-3, 1.272e+2
1.642, -1.400e-3, -5.474e-3, 1.272e+2
1.641, -1.398e-3, -5.502e-3, 1.272e+2
1.640, -1.398e-3, -5.530e-3, 1.272e+2
1.639, -1.398e-3, -5.558e-3, 1.272e+2
1.638, -1.402e-3, -5.586e-3, 1.273e+2
1.637, -1.402e-3, -5.614e-3, 1.273e+2
1.636, -1.400e-3, -5.642e-3, 1.273e+2
1.635, -1.399e-3, -5.670e-3, 1.273e+2
1.634, -1.398e-3, -5.698e-3, 1.273e+2
1.633, -1.397e-3, -5.726e-3, 1.274e+2
1.632, -1.396e-3, -5.754e-3, 1.274e+2
1.631, -1.395e-3, -5.782e-3, 1.274e+2
1.630, -1.394e-3, -5.809e-3, 1.274e+2
1.629, -1.393e-3, -5.837e-3, 1.274e+2
1.628, -1.392e-3, -5.865e-3, 1.275e+2
1.627, -1.391e-3, -5.893e-3, 1.275e+2
1.626, -1.391e-3, -5.921e-3, 1.275e+2
1.625, -1.390e-3, -5.949e-3, 1.275e+2
1.624, -1.390e-3, -5.976e-3, 1.275e+2
1.623, -1.389e-3, -6.004e-3, 1.276e+2
1.622, -1.388e-3, -6.032e-3, 1.276e+2
1.621, -1.388e-3, -6.060e-3, 1.276e+2
1.620, -1.388e-3, -6.087e-3, 1.276e+2
1.619, -1.387e-3, -6.115e-3, 1.276e+2
1.618, -1.387e-3, -6.143e-3, 1.277e+2
1.617, -1.386e-3, -6.171e-3, 1.277e+2
1.616, -1.385e-3, -6.198e-3, 1.277e+2
1.615, -1.384e-3, -6.226e-3, 1.277e+2
1.614, -1.384e-3, -6.254e-3, 1.277e+2
1.613, -1.384e-3, -6.281e-3, 1.278e+2
1.612, -1.383e-3, -6.309e-3, 1.278e+2
1.611, -1.382e-3, -6.337e-3, 1.278e+2
1.610, -1.382e-3, -6.364e-3, 1.278e+2
1.609, -1.380e-3, -6.392e-3, 1.278e+2
1.608, -1.380e-3, -6.420e-3, 1.279e+2
1.607, -1.380e-3, -6.447e-3, 1.279e+2
1.606, -1.379e-3, -6.475e-3, 1.279e+2
1.605, -1.379e-3, -6.502e-3, 1.279e+2
1.604, -1.378e-3, -6.530e-3, 1.279e+2
1.603, -1.378e-3, -6.557e-3, 1.280e+2
1.602, -1.377e-3, -6.585e-3, 1.280e+2
1.601, -1.376e-3, -6.612e-3, 1.280e+2
1.600, -1.376e-3, -6.640e-3, 1.280e+2
1.599, -1.375e-3, -6.667e-3, 1.280e+2
1.598, -1.374e-3, -6.695e-3, 1.281e+2
1.597, -1.375e-3, -6.722e-3, 1.281e+2
1.596, -1.373e-3, -6.750e-3, 1.281e+2
1.595, -1.373e-3, -6.777e-3, 1.281e+2
1.594, -1.373e-3, -6.805e-3, 1.281e+2
1.593, -1.372e-3, -6.832e-3, 1.282e+2
1.592, -1.372e-3, -6.860e-3, 1.282e+2
1.591, -1.372e-3, -6.887e-3, 1.282e+2
1.590, -1.370e-3, -6.915e-3, 1.282e+2
1.589, -1.370e-3, -6.942e-3, 1.282e+2
1.588, -1.370e-3, -6.969e-3, 1.283e+2
1.587, -1.369e-3, -6.997e-3, 1.283e+2
1.586, -1.369e-3, -7.024e-3, 1.283e+2
1.585, -1.368e-3, -7.051e-3, 1.283e+2
1.584, -1.367e-3, -7.079e-3, 1.283e+2
1.583, -1.367e-3, -7.106e-3, 1.284e+2
1.582, -1.366e-3, -7.133e-3, 1.284e+2
1.581, -1.366e-3, -7.161e-3, 1.284e+2
1.580, -1.365e-3, -7.188e-3, 1.284e+2
1.579, -1.364e-3, -7.215e-3, 1.284e+2
1.578, -1.364e-3, -7.243e-3, 1.285e+2
1.577, -1.363e-3, -7.270e-3, 1.285e+2
1.576, -1.363e-3, -7.297e-3, 1.285e+2
1.575, -1.363e-3, -7.324e-3, 1.285e+2
1.574, -1.362e-3, -7.352e-3, 1.285e+2
1.573, -1.361e-3, -7.379e-3, 1.286e+2
1.572, -1.361e-3, -7.406e-3, 1.286e+2
1.571, -1.360e-3, -7.433e-3, 1.286e+2
1.570, -1.360e-3, -7.461e-3, 1.286e+2
1.569, -1.359e-3, -7.488e-3, 1.286e+2
1.568, -1.359e-3, -7.515e-3, 1.287e+2
1.567, -1.358e-3, -7.542e-3, 1.287e+2
1.566, -1.358e-3, -7.569e-3, 1.287e+2
1.565, -1.357e-3, -7.596e-3, 1.287e+2
1.564, -1.356e-3, -7.623e-3, 1.287e+2
1.563, -1.356e-3, -7.651e-3, 1.288e+2
1.562, -1.356e-3, -7.678e-3, 1.288e+2
1.561, -1.355e-3, -7.705e-3, 1.288e+2
1.560, -1.354e-3, -7.732e-3, 1.288e+2
1.559, -1.354e-3, -7.759e-3, 1.288e+2
1.558, -1.353e-3, -7.786e-3, 1.289e+2
1.557, -1.353e-3, -7.813e-3, 1.289e+2
1.556, -1.352e-3, -7.840e-3, 1.289e+2
1.555, -1.352e-3, -7.867e-3, 1.289e+2
1.554, -1.351e-3, -7.894e-3, 1.289e+2
1.553, -1.350e-3, -7.921e-3, 1.290e+2
1.552, -1.350e-3, -7.948e-3, 1.290e+2
1.551, -1.349e-3, -7.975e-3, 1.290e+2
1.550, -1.348e-3, -8.002e-3, 1.290e+2
1.549, -1.348e-3, -8.029e-3, 1.290e+2
1.548, -1.348e-3, -8.056e-3, 1.291e+2
1.547, -1.347e-3, -8.083e-3, 1.291e+2
1.546, -1.346e-3, -8.110e-3, 1.291e+2
1.545, -1.346e-3, -8.137e-3, 1.291e+2
1.544, -1.346e-3, -8.164e-3, 1.291e+2
1.543, -1.346e-3, -8.191e-3, 1.292e+2
1.542, -1.345e-3, -8.218e-3, 1.292e+2
1.541, -1.345e-3, -8.244e-3, 1.292e+2
1.540, -1.344e-3, -8.271e-3, 1.292e+2
1.539, -1.343e-3, -8.298e-3, 1.292e+2
1.538, -1.343e-3, -8.325e-3, 1.293e+2
1.537, -1.342e-3, -8.352e-3, 1.293e+2
1.536, -1.342e-3, -8.379e-3, 1.293e+2
1.535, -1.342e-3, -8.406e-3, 1.293e+2
1.534, -1.341e-3, -8.432e-3, 1.293e+2
1.533, -1.341e-3, -8.459e-3, 1.294e+2
1.532, -1.340e-3, -8.486e-3, 1.294e+2
1.531, -1.339e-3, -8.513e-3, 1.294e+2
1.530, -1.338e-3, -8.540e-3, 1.294e+2
1.529, -1.338e-3, -8.566e-3, 1.294e+2
1.528, -1.337e-3, -8.593e-3, 1.295e+2
1.527, -1.337e-3, -8.620e-3, 1.295e+2
1.526, -1.336e-3, -8.647e-3, 1.295e+2
1.525, -1.336e-3, -8.673e-3, 1.295e+2
1.524, -1.335e-3, -8.700e-3, 1.295e+2
1.523, -1.334e-3, -8.727e-3, 1.296e+2
1.522, -1.334e-3, -8.753e-3, 1.296e+2
1.521, -1.333e-3, -8.780e-3, 1.296e+2
1.520, -1.332e-3, -8.807e-3, 1.296e+2
1.519, -1.332e-3, -8.833e-3, 1.296e+2
1.518, -1.331e-3, -8.860e-3, 1.297e+2
1.517, -1.331e-3, -8.886e-3, 1.297e+2
1.516, -1.330e-3, -8.913e-3, 1.297e+2
1.515, -1.330e-3, -8.940e-3, 1.297e+2
1.514, -1.329e-3, -8.966e-3, 1.297e+2
1.513, -1.328e-3, -8.993e-3, 1.298e+2
1.512, -1.328e-3, -9.019e-3, 1.298e+2
1.511, -1.328e-3, -9.046e-3, 1.298e+2
1.510, -1.326e-3, -9.072e-3, 1.298e+2
1.509, -1.326e-3, -9.099e-3, 1.298e+2
1.508, -1.325e-3, -9.125e-3, 1.299e+2
1.507, -1.325e-3, -9.152e-3, 1.299e+2
1.506, -1.325e-3, -9.178e-3, 1.299e+2
1.505, -1.324e-3, -9.205e-3, 1.299e+2
1.504, -1.323e-3, -9.231e-3, 1.299e+2
1.503, -1.323e-3, -9.258e-3, 1.300e+2
1.502, -1.322e-3, -9.284e-3, 1.300e+2
1.501, -1.321e-3, -9.311e-3, 1.300e+2
1.500, -1.321e-3, -9.337e-3, 1.300e+2
1.499, -1.320e-3, -9.364e-3, 1.300e+2
1.498, -1.320e-3, -9.390e-3, 1.301e+2
1.497, -1.318e-3, -9.416e-3, 1.301e+2
1.496, -1.318e-3, -9.443e-3, 1.301e+2
1.495, -1.318e-3, -9.469e-3, 1.301e+2
1.494, -1.316e-3, -9.495e-3, 1.301e+2
1.493, -1.316e-3, -9.522e-3, 1.302e+2
1.492, -1.316e-3, -9.548e-3, 1.302e+2
1.491, -1.315e-3, -9.574e-3, 1.302e+2
1.490, -1.314e-3, -9.601e-3, 1.302e+2
1.489, -1.314e-3, -9.627e-3, 1.302e+2
1.488, -1.313e-3, -9.653e-3, 1.303e+2
1.487, -1.313e-3, -9.679e-3, 1.303e+2
1.486, -1.312e-3, -9.706e-3, 1.303e+2
1.485, -1.312e-3, -9.732e-3, 1.303e+2
1.484, -1.311e-3, -9.758e-3, 1.303e+2
1.483, -1.310e-3, -9.784e-3, 1.304e+2
1.482, -1.310e-3, -9.810e-3, 1.304e+2
1.481, -1.308e-3, -9.837e-3, 1.304e+2
1.480, -1.308e-3, -9.863e-3, 1.304e+2
1.479, -1.307e-3, -9.889e-3, 1.304e+2
1.478, -1.306e-3, -9.915e-3, 1.305e+2
1.477, -1.306e-3, -9.941e-3, 1.305e+2
1.476, -1.305e-3, -9.967e-3, 1.305e+2
1.475, -1.304e-3, -9.993e-3, 1.305e+2
1.474, -1.304e-3, -1.002e-2, 1.305e+2
1.473, -1.303e-3, -1.005e-2, 1.306e+2
1.472, -1.303e-3, -1.007e-2, 1.306e+2
1.471, -1.302e-3, -1.010e-2, 1.306e+2
1.470, -1.301e-3, -1.012e-2, 1.306e+2
1.469, -1.301e-3, -1.015e-2, 1.306e+2
1.468, -1.300e-3, -1.018e-2, 1.307e+2
1.467, -1.299e-3, -1.020e-2, 1.307e+2
1.466, -1.299e-3, -1.023e-2, 1.307e+2
1.465, -1.298e-3, -1.025e-2, 1.307e+2
1.464, -1.297e-3, -1.028e-2, 1.307e+2
1.463, -1.297e-3, -1.031e-2, 1.308e+2
1.462, -1.296e-3, -1.033e-2, 1.308e+2
1.461, -1.295e-3, -1.036e-2, 1.308e+2
1.460, -1.295e-3, -1.038e-2, 1.308e+2
