May 29, 2020   20:40:20
Cyclic Voltammetry
File: h:\mof-crpyz-edlc(pseduca)\6-3electrode-1m emimcl\1-12.6mg-cm2-0.8\cv-2.csv
Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.8
Low E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.002
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Potential/V, Current/A, Charge/C, Time/s

0.000, -8.381e-4, -4.190e-4, 5.000e-1
0.001, -6.919e-4, -7.650e-4, 1.000e+0
0.002, -5.910e-4, -1.060e-3, 1.500e+0
0.003, -5.173e-4, -1.319e-3, 2.000e+0
0.004, -4.603e-4, -1.549e-3, 2.500e+0
0.005, -4.150e-4, -1.757e-3, 3.000e+0
0.006, -3.774e-4, -1.945e-3, 3.500e+0
0.007, -3.453e-4, -2.118e-3, 4.000e+0
0.008, -3.180e-4, -2.277e-3, 4.500e+0
0.009, -2.944e-4, -2.424e-3, 5.000e+0
0.010, -2.744e-4, -2.562e-3, 5.500e+0
0.011, -2.566e-4, -2.690e-3, 6.000e+0
0.012, -2.396e-4, -2.810e-3, 6.500e+0
0.013, -2.247e-4, -2.922e-3, 7.000e+0
0.014, -2.104e-4, -3.027e-3, 7.500e+0
0.015, -1.970e-4, -3.126e-3, 8.000e+0
0.016, -1.850e-4, -3.218e-3, 8.500e+0
0.017, -1.736e-4, -3.305e-3, 9.000e+0
0.018, -1.631e-4, -3.387e-3, 9.500e+0
0.019, -1.535e-4, -3.463e-3, 1.000e+1
0.020, -1.444e-4, -3.536e-3, 1.050e+1
0.021, -1.364e-4, -3.604e-3, 1.100e+1
0.022, -1.282e-4, -3.668e-3, 1.150e+1
0.023, -1.197e-4, -3.728e-3, 1.200e+1
0.024, -1.116e-4, -3.783e-3, 1.250e+1
0.025, -1.033e-4, -3.835e-3, 1.300e+1
0.026, -9.554e-5, -3.883e-3, 1.350e+1
0.027, -8.819e-5, -3.927e-3, 1.400e+1
0.028, -8.087e-5, -3.967e-3, 1.450e+1
0.029, -7.450e-5, -4.005e-3, 1.500e+1
0.030, -6.829e-5, -4.039e-3, 1.550e+1
0.031, -6.247e-5, -4.070e-3, 1.600e+1
0.032, -5.726e-5, -4.099e-3, 1.650e+1
0.033, -5.183e-5, -4.125e-3, 1.700e+1
0.034, -4.702e-5, -4.148e-3, 1.750e+1
0.035, -4.264e-5, -4.169e-3, 1.800e+1
0.036, -3.801e-5, -4.188e-3, 1.850e+1
0.037, -3.400e-5, -4.205e-3, 1.900e+1
0.038, -2.971e-5, -4.220e-3, 1.950e+1
0.039, -2.567e-5, -4.233e-3, 2.000e+1
0.040, -2.210e-5, -4.244e-3, 2.050e+1
0.041, -1.837e-5, -4.253e-3, 2.100e+1
0.042, -1.518e-5, -4.261e-3, 2.150e+1
0.043, -1.218e-5, -4.267e-3, 2.200e+1
0.044, -9.013e-6, -4.272e-3, 2.250e+1
0.045, -6.290e-6, -4.275e-3, 2.300e+1
0.046, -2.668e-6, -4.276e-3, 2.350e+1
0.047, 1.016e-6, -4.275e-3, 2.400e+1
0.048, 3.838e-6, -4.274e-3, 2.450e+1
0.049, 7.461e-6, -4.270e-3, 2.500e+1
0.050, 1.034e-5, -4.265e-3, 2.550e+1
0.051, 1.314e-5, -4.258e-3, 2.600e+1
0.052, 1.619e-5, -4.250e-3, 2.650e+1
0.053, 1.853e-5, -4.241e-3, 2.700e+1
0.054, 2.123e-5, -4.230e-3, 2.750e+1
0.055, 2.362e-5, -4.218e-3, 2.800e+1
0.056, 2.587e-5, -4.205e-3, 2.850e+1
0.057, 2.835e-5, -4.191e-3, 2.900e+1
0.058, 3.034e-5, -4.176e-3, 2.950e+1
0.059, 3.258e-5, -4.160e-3, 3.000e+1
0.060, 3.490e-5, -4.142e-3, 3.050e+1
0.061, 3.674e-5, -4.124e-3, 3.100e+1
0.062, 3.893e-5, -4.104e-3, 3.150e+1
0.063, 4.093e-5, -4.084e-3, 3.200e+1
0.064, 4.257e-5, -4.063e-3, 3.250e+1
0.065, 4.463e-5, -4.040e-3, 3.300e+1
0.066, 4.654e-5, -4.017e-3, 3.350e+1
0.067, 4.841e-5, -3.993e-3, 3.400e+1
0.068, 5.044e-5, -3.968e-3, 3.450e+1
0.069, 5.188e-5, -3.942e-3, 3.500e+1
0.070, 5.352e-5, -3.915e-3, 3.550e+1
0.071, 5.561e-5, -3.887e-3, 3.600e+1
0.072, 5.714e-5, -3.859e-3, 3.650e+1
0.073, 5.892e-5, -3.829e-3, 3.700e+1
0.074, 6.058e-5, -3.799e-3, 3.750e+1
0.075, 6.222e-5, -3.768e-3, 3.800e+1
0.076, 6.380e-5, -3.736e-3, 3.850e+1
0.077, 6.487e-5, -3.703e-3, 3.900e+1
0.078, 6.656e-5, -3.670e-3, 3.950e+1
0.079, 6.829e-5, -3.636e-3, 4.000e+1
0.080, 6.938e-5, -3.601e-3, 4.050e+1
0.081, 7.074e-5, -3.566e-3, 4.100e+1
0.082, 7.210e-5, -3.530e-3, 4.150e+1
0.083, 7.343e-5, -3.493e-3, 4.200e+1
0.084, 7.501e-5, -3.456e-3, 4.250e+1
0.085, 7.596e-5, -3.418e-3, 4.300e+1
0.086, 7.734e-5, -3.379e-3, 4.350e+1
0.087, 7.864e-5, -3.340e-3, 4.400e+1
0.088, 7.974e-5, -3.300e-3, 4.450e+1
0.089, 8.146e-5, -3.259e-3, 4.500e+1
0.090, 8.267e-5, -3.218e-3, 4.550e+1
0.091, 8.410e-5, -3.176e-3, 4.600e+1
0.092, 8.576e-5, -3.133e-3, 4.650e+1
0.093, 8.687e-5, -3.089e-3, 4.700e+1
0.094, 8.836e-5, -3.045e-3, 4.750e+1
0.095, 8.969e-5, -3.000e-3, 4.800e+1
0.096, 9.056e-5, -2.955e-3, 4.850e+1
0.097, 9.214e-5, -2.909e-3, 4.900e+1
0.098, 9.340e-5, -2.862e-3, 4.950e+1
0.099, 9.450e-5, -2.815e-3, 5.000e+1
0.100, 9.580e-5, -2.767e-3, 5.050e+1
0.101, 9.687e-5, -2.719e-3, 5.100e+1
0.102, 9.837e-5, -2.670e-3, 5.150e+1
0.103, 9.977e-5, -2.620e-3, 5.200e+1
0.104, 1.006e-4, -2.569e-3, 5.250e+1
0.105, 1.017e-4, -2.519e-3, 5.300e+1
0.106, 1.031e-4, -2.467e-3, 5.350e+1
0.107, 1.040e-4, -2.415e-3, 5.400e+1
0.108, 1.054e-4, -2.362e-3, 5.450e+1
0.109, 1.064e-4, -2.309e-3, 5.500e+1
0.110, 1.076e-4, -2.255e-3, 5.550e+1
0.111, 1.089e-4, -2.201e-3, 5.600e+1
0.112, 1.095e-4, -2.146e-3, 5.650e+1
0.113, 1.106e-4, -2.091e-3, 5.700e+1
0.114, 1.116e-4, -2.035e-3, 5.750e+1
0.115, 1.127e-4, -1.979e-3, 5.800e+1
0.116, 1.141e-4, -1.922e-3, 5.850e+1
0.117, 1.151e-4, -1.864e-3, 5.900e+1
0.118, 1.161e-4, -1.806e-3, 5.950e+1
0.119, 1.173e-4, -1.747e-3, 6.000e+1
0.120, 1.181e-4, -1.688e-3, 6.050e+1
0.121, 1.194e-4, -1.628e-3, 6.100e+1
0.122, 1.206e-4, -1.568e-3, 6.150e+1
0.123, 1.216e-4, -1.507e-3, 6.200e+1
0.124, 1.229e-4, -1.446e-3, 6.250e+1
0.125, 1.237e-4, -1.384e-3, 6.300e+1
0.126, 1.248e-4, -1.322e-3, 6.350e+1
0.127, 1.262e-4, -1.259e-3, 6.400e+1
0.128, 1.268e-4, -1.195e-3, 6.450e+1
0.129, 1.282e-4, -1.131e-3, 6.500e+1
0.130, 1.294e-4, -1.066e-3, 6.550e+1
0.131, 1.302e-4, -1.001e-3, 6.600e+1
0.132, 1.313e-4, -9.356e-4, 6.650e+1
0.133, 1.321e-4, -8.696e-4, 6.700e+1
0.134, 1.331e-4, -8.030e-4, 6.750e+1
0.135, 1.343e-4, -7.359e-4, 6.800e+1
0.136, 1.351e-4, -6.683e-4, 6.850e+1
0.137, 1.362e-4, -6.002e-4, 6.900e+1
0.138, 1.370e-4, -5.317e-4, 6.950e+1
0.139, 1.381e-4, -4.627e-4, 7.000e+1
0.140, 1.394e-4, -3.930e-4, 7.050e+1
0.141, 1.403e-4, -3.228e-4, 7.100e+1
0.142, 1.414e-4, -2.521e-4, 7.150e+1
0.143, 1.426e-4, -1.808e-4, 7.200e+1
0.144, 1.431e-4, -1.092e-4, 7.250e+1
0.145, 1.443e-4, -3.710e-5, 7.300e+1
0.146, 1.451e-4, 3.547e-5, 7.350e+1
0.147, 1.458e-4, 1.084e-4, 7.400e+1
0.148, 1.468e-4, 1.817e-4, 7.450e+1
0.149, 1.473e-4, 2.554e-4, 7.500e+1
0.150, 1.483e-4, 3.295e-4, 7.550e+1
0.151, 1.494e-4, 4.042e-4, 7.600e+1
0.152, 1.500e-4, 4.792e-4, 7.650e+1
0.153, 1.512e-4, 5.548e-4, 7.700e+1
0.154, 1.518e-4, 6.307e-4, 7.750e+1
0.155, 1.524e-4, 7.069e-4, 7.800e+1
0.156, 1.534e-4, 7.836e-4, 7.850e+1
0.157, 1.537e-4, 8.604e-4, 7.900e+1
0.158, 1.546e-4, 9.377e-4, 7.950e+1
0.159, 1.552e-4, 1.015e-3, 8.000e+1
0.160, 1.560e-4, 1.093e-3, 8.050e+1
0.161, 1.568e-4, 1.172e-3, 8.100e+1
0.162, 1.574e-4, 1.250e-3, 8.150e+1
0.163, 1.580e-4, 1.329e-3, 8.200e+1
0.164, 1.591e-4, 1.409e-3, 8.250e+1
0.165, 1.595e-4, 1.489e-3, 8.300e+1
0.166, 1.601e-4, 1.569e-3, 8.350e+1
0.167, 1.608e-4, 1.649e-3, 8.400e+1
0.168, 1.611e-4, 1.730e-3, 8.450e+1
0.169, 1.621e-4, 1.811e-3, 8.500e+1
0.170, 1.626e-4, 1.892e-3, 8.550e+1
0.171, 1.630e-4, 1.974e-3, 8.600e+1
0.172, 1.637e-4, 2.055e-3, 8.650e+1
0.173, 1.640e-4, 2.137e-3, 8.700e+1
0.174, 1.646e-4, 2.220e-3, 8.750e+1
0.175, 1.652e-4, 2.302e-3, 8.800e+1
0.176, 1.653e-4, 2.385e-3, 8.850e+1
0.177, 1.662e-4, 2.468e-3, 8.900e+1
0.178, 1.667e-4, 2.551e-3, 8.950e+1
0.179, 1.667e-4, 2.635e-3, 9.000e+1
0.180, 1.675e-4, 2.719e-3, 9.050e+1
0.181, 1.676e-4, 2.802e-3, 9.100e+1
0.182, 1.680e-4, 2.886e-3, 9.150e+1
0.183, 1.686e-4, 2.971e-3, 9.200e+1
0.184, 1.689e-4, 3.055e-3, 9.250e+1
0.185, 1.691e-4, 3.140e-3, 9.300e+1
0.186, 1.694e-4, 3.224e-3, 9.350e+1
0.187, 1.696e-4, 3.309e-3, 9.400e+1
0.188, 1.701e-4, 3.394e-3, 9.450e+1
0.189, 1.701e-4, 3.479e-3, 9.500e+1
0.190, 1.704e-4, 3.564e-3, 9.550e+1
0.191, 1.704e-4, 3.650e-3, 9.600e+1
0.192, 1.703e-4, 3.735e-3, 9.650e+1
0.193, 1.709e-4, 3.820e-3, 9.700e+1
0.194, 1.711e-4, 3.906e-3, 9.750e+1
0.195, 1.713e-4, 3.991e-3, 9.800e+1
0.196, 1.717e-4, 4.077e-3, 9.850e+1
0.197, 1.716e-4, 4.163e-3, 9.900e+1
0.198, 1.717e-4, 4.249e-3, 9.950e+1
0.199, 1.720e-4, 4.335e-3, 1.000e+2
0.200, 1.718e-4, 4.421e-3, 1.005e+2
0.201, 1.720e-4, 4.507e-3, 1.010e+2
0.202, 1.717e-4, 4.593e-3, 1.015e+2
0.203, 1.716e-4, 4.678e-3, 1.020e+2
0.204, 1.719e-4, 4.764e-3, 1.025e+2
0.205, 1.718e-4, 4.850e-3, 1.030e+2
0.206, 1.721e-4, 4.936e-3, 1.035e+2
0.207, 1.723e-4, 5.022e-3, 1.040e+2
0.208, 1.721e-4, 5.108e-3, 1.045e+2
0.209, 1.722e-4, 5.195e-3, 1.050e+2
0.210, 1.723e-4, 5.281e-3, 1.055e+2
0.211, 1.723e-4, 5.367e-3, 1.060e+2
0.212, 1.726e-4, 5.453e-3, 1.065e+2
0.213, 1.725e-4, 5.539e-3, 1.070e+2
0.214, 1.726e-4, 5.626e-3, 1.075e+2
0.215, 1.726e-4, 5.712e-3, 1.080e+2
0.216, 1.724e-4, 5.798e-3, 1.085e+2
0.217, 1.725e-4, 5.884e-3, 1.090e+2
0.218, 1.723e-4, 5.971e-3, 1.095e+2
0.219, 1.724e-4, 6.057e-3, 1.100e+2
0.220, 1.726e-4, 6.143e-3, 1.105e+2
0.221, 1.726e-4, 6.229e-3, 1.110e+2
0.222, 1.727e-4, 6.316e-3, 1.115e+2
0.223, 1.728e-4, 6.402e-3, 1.120e+2
0.224, 1.726e-4, 6.489e-3, 1.125e+2
0.225, 1.729e-4, 6.575e-3, 1.130e+2
0.226, 1.728e-4, 6.661e-3, 1.135e+2
0.227, 1.728e-4, 6.748e-3, 1.140e+2
0.228, 1.732e-4, 6.834e-3, 1.145e+2
0.229, 1.730e-4, 6.921e-3, 1.150e+2
0.230, 1.730e-4, 7.007e-3, 1.155e+2
0.231, 1.733e-4, 7.094e-3, 1.160e+2
0.232, 1.732e-4, 7.181e-3, 1.165e+2
0.233, 1.732e-4, 7.267e-3, 1.170e+2
0.234, 1.731e-4, 7.354e-3, 1.175e+2
0.235, 1.730e-4, 7.440e-3, 1.180e+2
0.236, 1.735e-4, 7.527e-3, 1.185e+2
0.237, 1.731e-4, 7.614e-3, 1.190e+2
0.238, 1.732e-4, 7.700e-3, 1.195e+2
0.239, 1.731e-4, 7.787e-3, 1.200e+2
0.240, 1.725e-4, 7.873e-3, 1.205e+2
0.241, 1.725e-4, 7.959e-3, 1.210e+2
0.242, 1.726e-4, 8.046e-3, 1.215e+2
0.243, 1.725e-4, 8.132e-3, 1.220e+2
0.244, 1.727e-4, 8.218e-3, 1.225e+2
0.245, 1.725e-4, 8.304e-3, 1.230e+2
0.246, 1.725e-4, 8.391e-3, 1.235e+2
0.247, 1.724e-4, 8.477e-3, 1.240e+2
0.248, 1.721e-4, 8.563e-3, 1.245e+2
0.249, 1.723e-4, 8.649e-3, 1.250e+2
0.250, 1.722e-4, 8.735e-3, 1.255e+2
0.251, 1.721e-4, 8.821e-3, 1.260e+2
0.252, 1.721e-4, 8.907e-3, 1.265e+2
0.253, 1.717e-4, 8.993e-3, 1.270e+2
0.254, 1.718e-4, 9.079e-3, 1.275e+2
0.255, 1.721e-4, 9.165e-3, 1.280e+2
0.256, 1.717e-4, 9.251e-3, 1.285e+2
0.257, 1.719e-4, 9.337e-3, 1.290e+2
0.258, 1.721e-4, 9.423e-3, 1.295e+2
0.259, 1.720e-4, 9.509e-3, 1.300e+2
0.260, 1.720e-4, 9.595e-3, 1.305e+2
0.261, 1.720e-4, 9.681e-3, 1.310e+2
0.262, 1.720e-4, 9.767e-3, 1.315e+2
0.263, 1.722e-4, 9.853e-3, 1.320e+2
0.264, 1.721e-4, 9.939e-3, 1.325e+2
0.265, 1.721e-4, 1.002e-2, 1.330e+2
0.266, 1.721e-4, 1.011e-2, 1.335e+2
0.267, 1.721e-4, 1.020e-2, 1.340e+2
0.268, 1.722e-4, 1.028e-2, 1.345e+2
0.269, 1.718e-4, 1.037e-2, 1.350e+2
0.270, 1.719e-4, 1.046e-2, 1.355e+2
0.271, 1.722e-4, 1.054e-2, 1.360e+2
0.272, 1.721e-4, 1.063e-2, 1.365e+2
0.273, 1.721e-4, 1.071e-2, 1.370e+2
0.274, 1.721e-4, 1.080e-2, 1.375e+2
0.275, 1.719e-4, 1.089e-2, 1.380e+2
0.276, 1.721e-4, 1.097e-2, 1.385e+2
0.277, 1.720e-4, 1.106e-2, 1.390e+2
0.278, 1.718e-4, 1.114e-2, 1.395e+2
0.279, 1.718e-4, 1.123e-2, 1.400e+2
0.280, 1.715e-4, 1.131e-2, 1.405e+2
0.281, 1.714e-4, 1.140e-2, 1.410e+2
0.282, 1.712e-4, 1.149e-2, 1.415e+2
0.283, 1.711e-4, 1.157e-2, 1.420e+2
0.284, 1.711e-4, 1.166e-2, 1.425e+2
0.285, 1.709e-4, 1.174e-2, 1.430e+2
0.286, 1.711e-4, 1.183e-2, 1.435e+2
0.287, 1.711e-4, 1.191e-2, 1.440e+2
0.288, 1.708e-4, 1.200e-2, 1.445e+2
0.289, 1.709e-4, 1.208e-2, 1.450e+2
0.290, 1.707e-4, 1.217e-2, 1.455e+2
0.291, 1.703e-4, 1.226e-2, 1.460e+2
0.292, 1.707e-4, 1.234e-2, 1.465e+2
0.293, 1.704e-4, 1.243e-2, 1.470e+2
0.294, 1.704e-4, 1.251e-2, 1.475e+2
0.295, 1.706e-4, 1.260e-2, 1.480e+2
0.296, 1.703e-4, 1.268e-2, 1.485e+2
0.297, 1.705e-4, 1.277e-2, 1.490e+2
0.298, 1.705e-4, 1.285e-2, 1.495e+2
0.299, 1.703e-4, 1.294e-2, 1.500e+2
0.300, 1.704e-4, 1.302e-2, 1.505e+2
0.301, 1.703e-4, 1.311e-2, 1.510e+2
0.302, 1.704e-4, 1.319e-2, 1.515e+2
0.303, 1.706e-4, 1.328e-2, 1.520e+2
0.304, 1.702e-4, 1.336e-2, 1.525e+2
0.305, 1.703e-4, 1.345e-2, 1.530e+2
0.306, 1.702e-4, 1.353e-2, 1.535e+2
0.307, 1.704e-4, 1.362e-2, 1.540e+2
0.308, 1.704e-4, 1.370e-2, 1.545e+2
0.309, 1.701e-4, 1.379e-2, 1.550e+2
0.310, 1.701e-4, 1.387e-2, 1.555e+2
0.311, 1.702e-4, 1.396e-2, 1.560e+2
0.312, 1.699e-4, 1.404e-2, 1.565e+2
0.313, 1.699e-4, 1.413e-2, 1.570e+2
0.314, 1.698e-4, 1.421e-2, 1.575e+2
0.315, 1.696e-4, 1.430e-2, 1.580e+2
0.316, 1.697e-4, 1.438e-2, 1.585e+2
0.317, 1.694e-4, 1.447e-2, 1.590e+2
0.318, 1.695e-4, 1.455e-2, 1.595e+2
0.319, 1.697e-4, 1.464e-2, 1.600e+2
0.320, 1.692e-4, 1.472e-2, 1.605e+2
0.321, 1.693e-4, 1.481e-2, 1.610e+2
0.322, 1.695e-4, 1.489e-2, 1.615e+2
0.323, 1.693e-4, 1.498e-2, 1.620e+2
0.324, 1.694e-4, 1.506e-2, 1.625e+2
0.325, 1.691e-4, 1.515e-2, 1.630e+2
0.326, 1.692e-4, 1.523e-2, 1.635e+2
0.327, 1.691e-4, 1.531e-2, 1.640e+2
0.328, 1.688e-4, 1.540e-2, 1.645e+2
0.329, 1.688e-4, 1.548e-2, 1.650e+2
0.330, 1.686e-4, 1.557e-2, 1.655e+2
